Ereignis-Nr,xcoord,ycoord,label,alti,slope,aspect,bulk_density,sand,usda_classes,silt,clay,coarse_fragments,avail_water_capacity,land_cover,tree_cover_density,obs_period_max,saturated_water_content,alpha_mrc,n_mrc
AI-2002-R-30135,9.52394184861591,47.4053956096857,1,1051.3,7.0125885,97.67878,1.0312225,41.457508,9.0,36.97964,21.56285,15.606095,0.106072836,18.0,0.0,98.01591,5637.0,128.0,12556.0
AR-2002-R-30136,9.52682814497644,47.4097161764274,1,1030.9,21.776703,336.62796,1.0252628,35.126953,9.0,42.33563,22.537418,15.606095,0.104387246,18.0,0.0,97.54793,5558.0,131.0,12579.0
AR-2002-R-30137,9.49148139975095,47.4255639190656,1,913.4,20.411154,108.868095,1.0253822,40.779224,9.0,36.97341,22.247364,17.315678,0.10800177,24.0,0.0,94.20757,5511.0,118.0,12429.0
AR-2002-R-30138,9.48671059895971,47.4228594451735,1,869.0,18.29325,190.5026,0.9642758,29.343117,9.0,42.436157,28.220728,16.227856,0.11427747,18.0,0.0,96.434845,5511.0,112.0,12406.0
AR-2002-R-30139,9.47313449328819,47.4211018943287,1,882.9,19.201979,162.43835,1.0157976,36.92247,9.0,39.810265,23.267263,16.527515,0.110776015,18.0,0.0,103.39308,5503.0,116.0,12409.0
AR-2002-R-30140,9.47765375780102,47.4096498219436,1,778.0,3.3367803,333.91373,1.018161,41.9497,6.0,35.871124,22.179178,18.9803,0.10823011,25.0,0.0,103.95937,5491.0,117.0,12413.0
AR-2002-R-30141,9.49480547677033,47.4251269419551,1,879.3,17.238045,190.0305,1.0388561,40.779224,9.0,36.97341,22.247364,17.315678,0.11990036,24.0,84.0,92.39435,5511.0,121.0,12481.0
AR-2002-R-30142,9.49788467701032,47.4255579629146,1,906.1,15.639027,166.09045,1.0388561,37.226776,9.0,38.352425,24.420797,17.315678,0.10664231,24.0,80.0,92.461136,5519.0,122.0,12443.0
AR-2002-R-30143,9.49664353953336,47.4219182126912,1,923.1,27.622873,16.747631,0.98916554,42.17949,9.0,37.547256,20.273254,19.853783,0.11824283,24.0,89.0,92.946236,5536.0,121.0,12490.0
AR-2002-R-30144,9.49666130662399,47.422034859902,1,923.1,27.622873,16.747631,0.98916554,42.17949,9.0,37.547256,20.273254,19.853783,0.11824283,24.0,89.0,92.946236,5536.0,121.0,12490.0
AR-2002-R-30145,9.48482047701716,47.4171437349871,1,900.4,13.274409,16.57313,1.0381724,43.21353,9.0,36.610588,20.17588,13.744208,0.098320864,18.0,0.0,98.699295,5453.0,110.0,12330.0
AR-2002-R-30146,9.48332163498749,47.4178090672682,1,888.8,11.985541,340.77777,1.0459213,43.544716,9.0,36.8937,19.561586,13.744208,0.098320864,18.0,0.0,99.27281,5535.0,113.0,12417.0
AR-2002-R-30147,9.48015590713189,47.41890871394,1,807.3,25.549057,310.9095,1.0459213,43.544716,9.0,36.8937,19.561586,22.388075,0.10277733,24.0,88.0,100.528114,5556.0,116.0,12395.0
AR-2002-R-30148,9.47454829924818,47.4168213440518,1,828.8,26.087496,351.29974,1.0140404,36.92247,8.0,39.810265,23.267263,17.980406,0.10895579,24.0,88.0,103.73863,5543.0,121.0,12448.0
GR-2002-R-30165,8.94702640161673,46.7357926665809,1,1178.2,22.627113,141.86972,0.99184066,31.570053,9.0,35.651733,32.77821,24.543049,0.11900081,18.0,0.0,111.87085,5430.0,133.0,12610.0
GR-2002-R-30166,8.94691222017846,46.7307737829145,1,1063.1,16.862602,41.06211,0.99089706,33.53956,6.0,45.48744,20.973003,24.851318,0.11560925,18.0,0.0,108.66107,5424.0,135.0,12561.0
GR-2002-R-30167,8.94513342535921,46.7284580342175,1,1001.5,19.384706,142.34341,0.8828108,33.53956,6.0,45.48744,20.973003,24.851318,0.11560925,18.0,0.0,107.43302,5453.0,128.0,12563.0
GR-2002-R-30168,8.94192915340759,46.7341414915038,1,1228.6,18.945656,146.32758,0.99184066,38.393234,9.0,38.58377,23.022997,22.495628,0.11900081,18.0,0.0,111.38822,5447.0,133.0,12626.0
GR-2002-R-30169,8.93989504631753,46.7344021991601,1,1253.9,26.298367,154.84894,0.99184066,38.393234,9.0,38.58377,23.022997,22.495628,0.12586187,18.0,0.0,111.49443,5422.0,136.0,12659.0
GR-2002-R-30170,8.93665606814762,46.7289745351446,1,1132.8,21.657202,168.64743,0.98549044,27.51648,6.0,38.29079,34.19273,25.259003,0.117860556,18.0,0.0,107.7682,5522.0,130.0,12653.0
GR-2002-R-30171,8.93492527918668,46.7278996027456,1,1091.4,23.709883,155.80684,0.87909055,27.537994,6.0,38.48513,33.976875,23.56651,0.117860556,18.0,0.0,107.24211,5591.0,135.0,12649.0
GR-2002-R-30172,8.93372358930748,46.7275014912761,1,1092.3,14.074202,177.19916,0.87909055,27.537994,6.0,38.48513,33.976875,20.754147,0.11904661,18.0,0.0,106.66107,5591.0,135.0,12649.0
GR-2002-R-30173,8.93147392787596,46.7284756466559,1,1161.3,27.603218,170.43971,0.9769159,27.537994,6.0,38.48513,33.976875,23.56651,0.11904661,18.0,0.0,107.99166,5574.0,133.0,12680.0
GR-2002-R-30174,8.93261782012089,46.7296212974606,1,1201.7,22.385729,159.17839,0.98549044,27.537994,6.0,38.48513,33.976875,23.56651,0.11904661,18.0,0.0,108.57316,5354.0,125.0,12555.0
GR-2002-R-30175,8.9287766141449,46.732667562912,1,1377.9,26.024738,158.1023,0.98747945,27.537994,9.0,38.48513,33.976875,27.263493,0.11385666,18.0,0.0,110.647316,5465.0,150.0,12746.0
GR-2002-R-30176,8.9240328429994,46.730516142269,1,1270.4,36.82935,171.39297,1.0469608,35.3975,6.0,38.7872,25.8153,23.724527,0.12443332,24.0,74.0,109.59513,5383.0,146.0,12772.0
GR-2002-R-30177,8.92905760281253,46.7281563536131,1,1150.9,27.423906,175.57149,0.9769159,27.537994,6.0,38.48513,33.976875,23.56651,0.11904661,18.0,0.0,107.46741,5430.0,127.0,12543.0
GR-2002-R-30178,8.92773724319574,46.7277237415325,1,1113.4,21.05994,176.5303,0.9769159,35.3975,9.0,38.7872,25.8153,24.842102,0.11904661,18.0,0.0,107.52373,5430.0,127.0,12543.0
GR-2002-R-30179,8.92744924920455,46.7277185032561,1,1113.4,21.05994,176.5303,0.9769159,35.3975,9.0,38.7872,25.8153,24.842102,0.11904661,18.0,0.0,107.52373,5430.0,127.0,12543.0
GR-2002-R-30180,8.92521900907627,46.7270278207317,1,1085.0,27.351318,184.07198,0.9769159,35.3975,9.0,38.7872,25.8153,24.842102,0.12443332,18.0,0.0,107.00177,5471.0,138.0,12643.0
GR-2002-R-30181,8.92430202822433,46.7274626288438,1,1124.6,30.067709,179.62196,0.96492916,35.3975,9.0,38.7872,25.8153,24.842102,0.12443332,18.0,59.0,107.00177,5426.0,148.0,12678.0
GR-2002-R-30182,8.92225432813881,46.7286498995897,1,1191.8,24.057976,176.50233,0.96492916,35.3975,6.0,38.7872,25.8153,23.724527,0.12443332,18.0,0.0,108.382706,5426.0,148.0,12678.0
GR-2002-R-30183,8.92124643566802,46.7281591665437,1,1182.9,28.272959,171.37288,0.96492916,21.841858,6.0,36.75492,41.40322,23.724527,0.12443332,18.0,0.0,107.80534,5426.0,148.0,12678.0
GR-2002-R-30184,8.91549194987479,46.7282518000945,1,1224.6,27.971329,165.91275,0.96802676,21.841858,6.0,36.75492,41.40322,23.724527,0.1129294,18.0,0.0,108.03064,5506.0,156.0,12794.0
GR-2002-R-30185,8.92683654183533,46.7296968583659,1,1221.7,21.2141,158.9593,0.98747945,35.3975,6.0,38.7872,25.8153,23.724527,0.12443332,18.0,0.0,108.79478,5370.0,144.0,12694.0
GR-2002-R-30186,8.92642443685743,46.729936157396,1,1242.2,22.711031,178.1215,0.98747945,35.3975,6.0,38.7872,25.8153,23.724527,0.12443332,18.0,0.0,108.85018,5370.0,144.0,12694.0
GR-2002-R-30187,8.92971292848212,46.7263033871457,1,1060.6,18.530567,182.9958,0.9769159,27.537994,6.0,38.48513,33.976875,20.754147,0.12177617,18.0,0.0,106.1382,5489.0,137.0,12641.0
GR-2002-R-30188,8.91964404845931,46.7265065254043,1,1107.6,18.132618,173.5151,0.96492916,21.841858,9.0,36.75492,41.40322,24.842102,0.1129294,18.0,0.0,106.59613,5406.0,134.0,12648.0
GR-2002-R-30189,8.9322646759222,46.7286812267692,1,1154.6,31.438656,159.17326,0.87909055,27.537994,6.0,38.48513,33.976875,23.56651,0.11904661,18.0,0.0,107.93579,5574.0,133.0,12680.0
GR-2002-R-30190,8.9440400818099,46.7361650001988,1,1238.9,26.027512,151.1515,0.99184066,31.570053,9.0,35.651733,32.77821,21.121887,0.11698179,18.0,0.0,112.61719,5506.0,135.0,12709.0
GR-2002-R-30191,8.94252610837081,46.7339626794589,1,1212.6,25.785128,150.13043,0.99184066,31.570053,9.0,35.651733,32.77821,22.495628,0.11900081,18.0,0.0,110.74764,5528.0,139.0,12678.0
GR-2002-R-30192,8.92996187127778,46.7319952891514,1,1321.3,26.055376,155.96729,0.98747945,27.537994,9.0,38.48513,33.976875,27.263493,0.11385666,18.0,0.0,109.95685,5348.0,140.0,12625.0
GR-2002-R-30193,8.93032712700437,46.7319545258159,1,1316.5,27.756344,152.86299,0.98747945,27.537994,9.0,38.48513,33.976875,27.263493,0.11385666,18.0,0.0,109.95685,5348.0,140.0,12625.0
GR-2002-R-30194,8.93056555886563,46.7320593731844,1,1320.7,27.215462,161.57387,0.98747945,27.537994,9.0,38.48513,33.976875,27.263493,0.11385666,18.0,0.0,109.95685,5518.0,156.0,12801.0
GR-2002-R-30195,8.92173779463214,46.7284226919304,1,1182.0,27.170343,172.4702,0.96492916,21.841858,6.0,36.75492,41.40322,23.724527,0.12443332,18.0,0.0,107.74902,5426.0,148.0,12678.0
GR-2002-R-30196,8.92837945824553,46.7282371878403,1,1165.6,27.743929,172.00893,0.9769159,35.3975,6.0,38.7872,25.8153,23.56651,0.11904661,18.0,0.0,107.46741,5430.0,127.0,12543.0
GR-2002-R-30197,8.9364279706394,46.7287705967018,1,1126.3,20.170975,184.51779,0.87909055,27.51648,6.0,38.29079,34.19273,25.259003,0.117860556,18.0,0.0,107.82407,5522.0,130.0,12653.0
GR-2002-R-30198,8.92669216744025,46.7296807474168,1,1226.4,21.218807,161.2911,0.98747945,35.3975,6.0,38.7872,25.8153,23.724527,0.12443332,18.0,0.0,108.85018,5370.0,144.0,12694.0
AR-2002-R-30149,9.4745493308657,47.4168483173305,1,828.8,26.087496,351.29974,1.0140404,36.92247,8.0,39.810265,23.267263,17.980406,0.10895579,24.0,88.0,103.73863,5543.0,121.0,12448.0
AR-2002-R-30150,9.48208708760601,47.4191444933066,1,830.0,32.319077,263.15143,1.0459213,43.544716,9.0,36.8937,19.561586,22.388075,0.098320864,24.0,83.0,99.67134,5535.0,113.0,12417.0
AR-2002-R-30151,9.48387253904458,47.4124819814706,1,860.0,23.91854,183.28957,1.0394757,41.9497,9.0,35.871124,22.179178,14.810718,0.098320864,18.0,66.0,99.3836,5481.0,115.0,12354.0
BE-2002-R-30152,7.87605764992573,46.9838032319653,1,1186.3,33.747498,273.36026,0.9731033,35.295334,6.0,38.038597,26.66607,22.505919,0.11978184,24.0,86.0,80.39971,5641.0,139.0,12753.0
BE-2002-R-30153,7.87519285024215,46.98090105435,1,1083.8,30.851091,267.09488,0.9280035,34.887787,6.0,39.8888,25.223412,22.016464,0.11112836,18.0,0.0,81.71035,5638.0,142.0,12695.0
BE-2002-R-30154,7.8861922590198,46.9791046233876,1,1063.0,3.8795085,189.73062,0.9716873,28.902992,6.0,43.379036,27.717974,18.992527,0.115019634,18.0,86.0,81.23426,5704.0,134.0,12556.0
BE-2002-R-30155,7.87398305843719,46.9857001206527,1,1159.8,25.12726,170.54047,1.0236574,35.295334,6.0,38.038597,26.66607,20.804445,0.11978184,24.0,88.0,80.00174,5641.0,139.0,12753.0
BE-2002-R-30156,7.8709887205346,46.9843981278091,1,1128.4,13.639893,231.74577,0.98725647,35.295334,6.0,38.038597,26.66607,22.297968,0.11720881,18.0,0.0,80.82644,5650.0,139.0,12650.0
BE-2002-R-30157,7.87086299172224,46.9851092262064,1,1160.4,13.643151,173.63393,0.98725647,35.295334,6.0,38.038597,26.66607,20.804445,0.11720881,18.0,81.0,80.511406,5650.0,139.0,12650.0
BE-2002-R-30158,7.88247663941085,46.9811699701797,1,1096.4,25.825401,252.01001,0.9280035,19.759499,6.0,46.694954,33.545547,22.505919,0.12165695,25.0,41.0,80.80576,5594.0,138.0,12669.0
BE-2002-R-30159,7.86576994781004,46.984345698366,1,1266.5,38.5599,133.59033,1.0061673,34.203117,6.0,37.866386,27.930496,18.323875,0.11720881,25.0,71.0,81.25316,5615.0,131.0,12555.0
BE-2002-R-30160,7.86637168389349,46.9872849047504,1,1255.2,26.009047,345.9006,1.0097796,38.36905,6.0,37.35215,24.2788,17.24839,0.10714466,24.0,83.0,80.251915,5724.0,152.0,12826.0
BE-2002-R-30161,7.87642559589365,46.9741049320447,1,1103.7,23.936295,24.567822,0.9736422,34.391716,6.0,40.948776,24.659506,16.407763,0.11621112,24.0,46.0,83.48881,5735.0,140.0,12636.0
BE-2002-R-30162,7.86866037250512,46.9743141886333,1,1165.6,32.898605,13.839003,1.0071752,33.422546,6.0,38.913982,27.663471,20.795298,0.118385844,21.0,87.0,84.41176,5714.0,136.0,12773.0
BE-2002-R-30163,7.88804181662747,46.9739520985581,1,977.1,21.268305,8.258913,1.0210974,36.749405,9.0,38.628746,24.62185,19.481789,0.11839584,24.0,0.0,82.104385,5585.0,133.0,12589.0
BE-2002-R-30164,7.87089332145923,46.9774361557935,1,1117.2,29.636711,140.86662,1.0271626,34.887787,6.0,39.8888,25.223412,19.739145,0.11876904,24.0,0.0,83.346664,5710.0,141.0,12667.0
BE-2014-R-30001,7.35744433056925,46.8868723814516,1,578.8,12.708841,305.4272,1.3192422,32.504852,8.0,44.73832,22.756826,14.566915,0.09357267,12.0,0.0,107.044395,5311.0,119.0,12452.0
BE-2014-R-30002,7.36904703390302,46.8836418283117,1,606.7,29.817099,162.37038,1.2331967,31.964294,9.0,45.181957,22.853748,18.636206,0.09807372,12.0,84.0,102.73051,5327.0,127.0,12507.0
BE-2014-R-30003,7.88790414299121,46.8127460247017,1,917.5,6.288789,330.4109,1.0178428,32.859818,9.0,43.394627,23.745556,24.637785,0.111745216,18.0,0.0,84.16103,5390.0,130.0,12485.0
BE-2014-R-30004,7.88899732437252,47.0174313758137,1,1080.3,27.285847,118.522194,0.9890817,37.981438,6.0,43.765263,18.2533,20.586615,0.116812676,18.0,0.0,79.017296,5759.0,141.0,12657.0
BE-2014-R-30005,7.88185928746504,47.0274617942767,1,1027.9,14.967497,201.81334,1.0461848,48.55538,6.0,35.124954,16.319664,22.150496,0.10732808,24.0,0.0,80.03821,5721.0,138.0,12686.0
BE-2014-R-30006,7.41574709533211,46.7489196401506,1,1263.6,17.987158,13.096407,1.0599346,32.062927,6.0,41.234947,26.702124,26.036093,0.115521476,26.0,0.0,83.24871,5753.0,149.0,12753.0
BE-2014-R-30007,7.41246746759933,46.7126312516695,1,1466.7,33.3373,351.2618,0.98819566,47.59655,9.0,31.49395,20.909498,31.134443,0.11681606,26.0,0.0,86.29332,5695.0,156.0,12982.0
BE-2014-R-30008,7.38765605638266,46.742262681682,1,1527.2,24.099808,92.249664,0.982808,39.377934,6.0,35.514267,25.107796,18.736692,0.11537379,26.0,39.0,84.16268,5821.0,153.0,12805.0
BE-2014-R-30009,7.87631864875556,46.8269318381038,1,979.9,33.287605,313.12256,0.97437173,24.281517,9.0,45.50892,30.209566,18.78975,0.111961946,18.0,64.0,84.73997,5410.0,118.0,12423.0
BE-2014-R-30010,7.88673022990621,46.8149635225183,1,930.5,18.143488,163.70204,1.0178428,22.204315,9.0,51.393585,26.402098,15.279519,0.114121966,18.0,0.0,84.22517,5424.0,130.0,12555.0
BE-2014-R-30011,7.88672277624977,47.0159560606093,1,1001.0,31.066725,227.32793,0.9890817,37.981438,9.0,43.765263,18.2533,19.28455,0.116812676,18.0,0.0,78.92942,5781.0,153.0,12802.0
BE-2014-R-30012,7.50774477515048,46.7777230961454,1,686.0,24.964327,128.44524,1.0226132,24.17395,9.0,50.308228,25.517824,18.025467,0.11923145,20.0,0.0,83.70284,5295.0,118.0,12345.0
AI-2014-R-30001,9.56674861835648,47.4159967126459,1,865.6,22.483057,6.8684826,0.986678,30.897514,9.0,42.38575,26.716738,18.243832,0.11602022,25.0,66.0,98.791,5671.0,126.0,12447.0
AR-2014-R-30001,9.5624270596082,47.4233011484489,1,786.8,12.3898,209.80989,1.0337036,30.379135,9.0,43.572216,26.048649,13.88469,0.121826045,2.0,0.0,97.85123,5486.0,118.0,12329.0
GR-2014-R-30001,9.17754923993132,46.6093060888816,1,1335.6,30.40149,320.74133,0.9859513,43.25849,9.0,33.75991,22.981598,22.994856,0.10788715,18.0,30.0,89.36298,5634.0,154.0,12762.0
GR-2014-R-30002,9.17744680293048,46.6101804380568,1,1287.2,23.097155,314.83948,0.9859513,43.25849,9.0,33.75991,22.981598,22.994856,0.10788715,18.0,26.0,89.21166,5634.0,154.0,12762.0
AR-2002-R-30160,9.4668330354959,47.4286352788227,1,844.4,23.930973,324.91632,0.9769775,24.357063,9.0,46.32738,29.315556,18.761412,0.12070975,24.0,86.0,104.6685,5441.0,123.0,12441.0
AR-2002-R-30161,9.46641793658248,47.4309638119271,1,836.7,16.26923,219.92726,1.0244524,24.357063,9.0,46.32738,29.315556,16.647522,0.11048325,18.0,0.0,103.88629,5448.0,121.0,12449.0
AR-2002-R-30162,9.5026506060841,47.3949542531423,1,1052.6,26.657766,344.89963,1.060094,48.49035,9.0,35.071465,16.438185,18.196268,0.10171177,25.0,47.0,98.05736,5634.0,134.0,12620.0
AR-2002-R-30163,9.47408686440199,47.4068336233015,1,849.5,15.378872,13.473758,0.93327403,44.060616,9.0,36.640125,19.29926,13.442541,0.09863971,18.0,0.0,106.18141,5468.0,111.0,12377.0
AR-2002-R-30165,9.48523269215957,47.4047652837849,1,846.1,24.770187,359.60583,0.99590266,36.214813,9.0,39.901226,23.88396,14.599368,0.11301091,18.0,0.0,99.76205,5498.0,118.0,12415.0
AR-2002-R-30166,9.48169008539791,47.4029295803151,1,914.3,18.602701,81.662636,0.99157166,29.856628,6.0,47.38745,22.75592,18.9803,0.11109516,18.0,0.0,102.63383,5498.0,118.0,12415.0
GR-2002-R-30199,8.92997316047162,46.7328768557983,1,1380.2,24.333475,152.56813,0.98747945,27.537994,9.0,38.48513,33.976875,27.263493,0.11385666,18.0,0.0,110.5933,5518.0,156.0,12801.0
nonls_event_0,7.096967697143555,46.15371322631836,0,1594.7,48.65077,146.84921,1.2391456,48.514587,9.0,32.923912,18.5615,34.431873,0.09863092,29.0,61.0,67.079865,5325.0,158.0,12804.0
nonls_event_1,9.463640213012695,46.75877380371094,0,1261.3,49.876965,185.5924,1.1114068,44.208973,9.0,28.655388,27.13564,28.491034,0.11016551,24.0,72.0,101.86477,5468.0,125.0,12401.0
nonls_event_2,9.81523609161377,46.70231628417969,0,2530.8,29.75782,291.7556,1.2526659,39.421352,8.0,44.20044,16.378208,28.020073,0.10876373,31.0,0.0,85.371765,5595.0,162.0,12951.0
nonls_event_3,9.925421714782715,46.90812683105469,0,1899.4,38.25961,243.62593,1.164532,41.18335,9.0,44.40445,14.412203,24.220678,0.088954814,26.0,77.0,90.82306,5553.0,180.0,13142.0
nonls_event_4,7.812178611755371,46.95536422729492,0,881.9,32.442905,151.08759,0.9730261,34.56922,9.0,41.990402,23.440374,13.989711,0.12333378,24.0,84.0,81.8697,5470.0,122.0,12473.0
nonls_event_5,7.855251312255859,46.462989807128906,0,2613.8,30.559278,155.51176,1.3035443,35.17771,9.0,43.43772,21.38457,27.54266,0.11666696,31.0,0.0,65.29724,5614.0,184.0,13057.0
nonls_event_6,8.118029594421387,46.188350677490234,0,1847.3,36.261963,339.1352,0.96756357,44.249153,9.0,36.67955,19.071295,31.826178,0.14523028,24.0,71.0,86.87529,5615.0,192.0,13218.0
nonls_event_7,8.020530700683594,46.652156829833984,0,1865.5,32.36238,183.15579,1.091554,43.372917,6.0,38.660477,17.966604,31.40274,0.10748503,26.0,76.0,71.208725,5702.0,169.0,13099.0
nonls_event_8,7.405156135559082,46.18655014038086,0,1152.2,29.145432,103.67639,1.0628945,38.47894,6.0,35.978363,25.542702,19.558138,0.11669813,25.0,80.0,58.56068,5423.0,141.0,12837.0
nonls_event_9,9.68267822265625,46.99427795410156,0,1473.3,23.235529,246.59836,1.0868059,48.60933,9.0,27.56723,23.823439,25.993212,0.09748183,25.0,0.0,90.349045,5543.0,144.0,12626.0
nonls_event_10,9.853633880615234,46.90205383300781,0,1713.5,30.627792,197.87665,1.1105782,43.869457,9.0,42.602386,13.528157,26.761549,0.094843015,24.0,69.0,91.277466,5626.0,173.0,12945.0
nonls_event_11,6.988450527191162,46.147640228271484,0,2040.7,33.45788,192.3812,1.2933906,43.51858,6.0,37.343002,19.138416,29.904968,0.10791629,26.0,0.0,66.71072,5686.0,185.0,13193.0
nonls_event_12,7.3620829582214355,46.345577239990234,0,2963.2,43.920288,136.23694,1.2509921,35.33029,9.0,44.379543,20.290165,32.503765,0.12429379,31.0,0.0,72.32649,5617.0,190.0,12973.0
nonls_event_13,9.292350769042969,46.329158782958984,0,2163.8,34.776268,249.00757,1.2191291,56.98079,6.0,31.592575,11.426638,33.04776,0.10151405,26.0,0.0,150.536,5574.0,187.0,13120.0
nonls_event_14,7.998159885406494,46.61864471435547,0,1203.8,15.665273,30.603561,1.0285294,37.770596,6.0,37.40096,24.828445,22.789614,0.11688074,18.0,0.0,73.17613,5734.0,163.0,12951.0
nonls_event_15,7.189791679382324,46.34535217285156,0,1532.0,49.27602,342.79138,1.0737749,38.217377,6.0,34.89486,26.887762,23.432674,0.0996175,29.0,46.0,83.027466,5570.0,174.0,13019.0
nonls_event_16,9.172815322875977,46.6571044921875,0,1405.1,38.515507,107.499916,1.1304636,47.23485,9.0,35.452972,17.312176,30.672007,0.10630602,24.0,52.0,82.22774,5802.0,175.0,13392.0
nonls_event_17,7.34805965423584,46.65665817260742,0,1866.9,51.70336,44.23944,1.0431565,43.595284,6.0,37.33259,19.072128,26.1285,0.11618144,32.0,0.0,87.27031,5716.0,164.0,12859.0
nonls_event_18,9.381834983825684,47.083351135253906,0,609.3,34.616524,230.01237,1.1447109,43.218056,9.0,30.974663,25.80728,13.751321,0.10946766,25.0,91.0,76.52015,5260.0,122.0,12422.0
nonls_event_19,7.542388439178467,46.33163070678711,0,1468.3,19.177656,107.2206,1.2889585,46.85389,9.0,34.869812,18.2763,28.541716,0.11280963,24.0,91.0,75.88539,5234.0,156.0,12485.0
nonls_event_20,8.003501892089844,47.30377960205078,0,557.3,24.815466,43.437996,1.0276525,29.282066,8.0,44.69857,26.019363,20.375954,0.10347464,12.0,0.0,85.6605,5179.0,114.0,12310.0
nonls_event_21,9.372819900512695,46.92409896850586,0,1999.3,22.356173,216.42346,1.1724261,49.61624,3.0,33.93463,16.44913,32.4129,0.0925708,26.0,0.0,86.97564,5729.0,169.0,12996.0
nonls_event_22,9.397194862365723,47.282413482666016,0,1680.5,26.36814,15.777274,1.0741575,40.896065,9.0,35.293076,23.810858,28.562008,0.11902278,29.0,0.0,107.143005,5811.0,154.0,12840.0
nonls_event_23,7.491302013397217,46.171932220458984,0,2788.8,46.915382,293.81772,1.1114454,42.56258,9.0,43.565624,13.871795,26.70222,0.10372526,31.0,0.0,55.22407,5503.0,163.0,12800.0
nonls_event_24,9.099691390991211,46.8042106628418,0,1606.5,24.200474,50.561337,1.0777148,47.562473,6.0,33.476784,18.960743,18.759216,0.10015686,24.0,80.0,111.77041,5643.0,171.0,13084.0
nonls_event_25,9.436928749084473,46.9371452331543,0,1768.9,28.395046,202.77243,1.1856445,50.39619,6.0,36.455647,13.148162,28.82747,0.08848559,27.0,0.0,94.28148,5695.0,167.0,13099.0
nonls_event_26,7.291296482086182,46.6627311706543,0,1280.6,25.330114,305.6982,1.0201226,39.33075,9.0,36.42981,24.239439,24.748945,0.1098082,24.0,67.0,86.162254,5797.0,164.0,12901.0
nonls_event_27,9.205870628356934,46.51787567138672,0,2293.4,29.075989,42.385555,1.0638558,38.36451,9.0,38.17991,23.455584,29.68825,0.11930547,26.0,0.0,115.80803,5496.0,163.0,12914.0
nonls_event_28,8.47262954711914,46.81343460083008,0,2333.9,42.309944,230.12773,1.1986667,43.129517,9.0,38.9736,17.896885,29.660236,0.10017383,31.0,0.0,97.547874,5732.0,167.0,13005.0
nonls_event_29,9.598869323730469,46.5556640625,0,1921.7,31.339714,150.67883,1.1053295,46.22094,9.0,37.57679,16.202269,27.975664,0.09993812,24.0,80.0,96.932205,5544.0,168.0,13247.0
nonls_event_30,8.865294456481934,46.442073822021484,0,1570.3,26.120466,263.92175,1.1808239,50.836823,9.0,33.09539,16.067785,29.168585,0.09786833,18.0,0.0,204.70473,5688.0,194.0,13129.0
nonls_event_31,9.036250114440918,46.302391052246094,0,1825.6,36.360516,259.44794,1.2426616,51.195976,9.0,29.720337,19.083687,26.894045,0.118843965,27.0,25.0,170.33224,5749.0,198.0,13312.0
nonls_event_32,7.499649524688721,46.22254180908203,0,1782.3,29.23757,67.50977,1.1134062,45.378586,6.0,33.581757,21.039656,30.087576,0.108292505,29.0,70.0,56.41459,5554.0,202.0,13393.0
nonls_event_33,8.898350715637207,47.075252532958984,0,1210.1,20.484156,106.21259,0.9897133,41.514336,6.0,37.490135,20.995527,22.943039,0.11338575,24.0,73.0,116.9474,5797.0,170.0,12875.0
nonls_event_34,10.234612464904785,46.72481155395508,0,2057.2,26.905975,60.962013,1.3171357,47.365353,9.0,37.08082,15.553829,32.87232,0.101404786,27.0,75.0,71.48077,5309.0,188.0,13213.0
nonls_event_35,8.839584350585938,46.02167892456055,0,804.5,34.104877,156.94801,1.1940316,35.37838,6.0,41.809917,22.811703,33.055504,0.10142629,23.0,97.0,162.45752,5105.0,140.0,12325.0
nonls_event_36,9.427579879760742,46.940067291259766,0,1971.1,21.749552,145.19453,1.2047955,46.999138,6.0,35.56977,17.431093,24.688267,0.08171225,26.0,0.0,93.05407,5704.0,171.0,13173.0
nonls_event_38,8.02353572845459,46.689720153808594,0,1829.4,14.84715,26.597128,1.1652664,47.86613,6.0,35.04767,17.086205,21.75473,0.10618434,27.0,0.0,69.616066,5599.0,181.0,13067.0
nonls_event_39,6.996464252471924,46.33545684814453,0,1274.7,27.71431,189.37349,1.0336221,48.00209,6.0,30.14096,21.856947,33.558765,0.1176981,25.0,86.0,73.11448,5400.0,134.0,12400.0
nonls_event_40,7.678285121917725,46.286869049072266,0,1100.9,38.240746,351.24286,1.2514266,48.05281,9.0,32.56292,19.384268,26.95259,0.11002919,18.0,0.0,92.2508,5539.0,153.0,12915.0
nonls_event_41,7.848573207855225,46.09387969970703,0,3958.7,42.09472,219.83427,1.2259398,21.457321,9.0,55.52104,23.021635,43.13855,0.15075736,31.0,0.0,62.105675,5780.0,215.0,13293.0
nonls_event_42,8.027876853942871,46.65080642700195,0,1802.9,29.53603,178.74037,1.0982426,45.145157,6.0,37.1678,17.68704,29.557531,0.10586497,26.0,0.0,70.76297,5780.0,185.0,13127.0
nonls_event_43,7.789807319641113,47.337745666503906,0,834.6,29.390516,345.0083,1.1125243,37.57534,6.0,35.494255,26.930405,18.069847,0.114733025,25.0,72.0,84.45659,5410.0,119.0,12426.0
nonls_event_44,8.874977111816406,46.74280548095703,0,2361.1,29.409773,69.0639,1.1815768,39.94783,9.0,40.735054,19.317118,25.747492,0.10276141,32.0,0.0,119.60197,5582.0,194.0,13389.0
